div_and_fold,fold_growth,division_ratio,added_length,generationtime,length_birth,length_final,growth_rate,lineage_ID,generation,trap_ID,trace,dataset,start_time,end_time
,-0.1549810716072802,,-0.32081774162932053,-0.07999999999999996,0.6229511821337042,0.19125398106507863,-0.11911988282619879,1,0,1,A,SL,0.45,0.8
0.026307311975697467,0.007077111864358443,0.0170417233088892,0.16007634820476602,-0.02999999999999997,0.1734397497053357,0.22263663847079673,0.11761726916596604,1,1,1,A,SL,0.85,1.25
-0.015241786140773206,0.076270681475197,-0.03923421674129152,0.24889276670337912,-0.030000000000000082,-0.09256086262901997,0.04545244463505416,0.290601193193063,1,2,1,A,SL,1.3,1.7
0.09498162833986357,0.11757363608518479,-0.006190151880329453,0.5367180539831895,0.020000000000000184,-0.01703270067987317,0.40880589386401134,0.18716470015806652,1,3,1,A,SL,1.75,2.2
-0.04573854410014255,-0.058456797766843205,0.012387252031483165,-0.08833511607263889,-0.0799999999999999,0.2653622167793901,0.06614764126744621,0.15666375671790655,1,4,1,A,SL,2.25,2.6
-0.007493190442465658,-0.048527396595482775,0.028613499411087928,-0.1198814145130287,-0.030000000000000082,0.1629631100308755,-0.0677977639214582,-0.0213940019836365,1,5,1,A,SL,2.65,3.05
-0.06010428829157244,-0.12118897741815793,0.03799186293489065,-0.47052590411484463,-0.030000000000000082,0.13428253257971345,-0.44712283097443617,-0.2030479540403245,1,6,1,A,SL,3.1,3.5
-0.0027405232520681944,0.11212178229837677,-0.050085611230689275,0.024415396951001256,0.17000000000000054,-0.4597846555271303,-0.5462487180154341,-0.23530948193987733,1,7,1,A,SL,3.55,4.15
0.11097440365429712,0.18497970836309607,-0.03238130078190837,0.3824119845664833,0.11999999999999983,-0.4307220651508259,-0.1591895400236476,0.009075552212502558,1,8,1,A,SL,4.2,4.75
0.10188425806343548,0.2165546037493593,-0.05135537250576511,0.6629982465086979,0.07,-0.3312479678005875,0.22087081926880536,0.2197715318384441,1,9,1,A,SL,4.8,5.3
0.14955728191297146,0.1452984404812827,0.0050662845432773995,0.8532669772218555,0.12000000000000072,0.12910587905033077,0.8714933968328813,-0.06307220757261489,1,10,1,A,SL,5.35,5.9
-0.13128631198132645,-0.19930953327166462,0.03665054601788009,-0.5240006845379552,-0.08000000000000035,0.6479442862143827,0.013064142237122489,-0.24577263043872422,1,11,1,A,SL,5.95,6.3
-0.06723013371751785,-0.13647240655675208,0.04217348792119335,-0.4954633428541979,-0.029999999999999638,0.19929215996144167,-0.40705064233206123,-0.2412565268868112,1,12,1,A,SL,6.35,6.75
0.007503663417069428,-0.04408774552101935,0.03457294389525445,-0.2821720590111432,0.07,-0.06901571815534036,-0.4620672366057885,-0.3015131667023132,1,13,1,A,SL,6.8,7.3
-0.16269746392114148,-0.11526801726196934,-0.026813739918542745,-0.7783900795114933,0.020000000000000184,-0.3657664348683092,-1.2550359738191075,-0.33026119616894256,1,14,1,A,SL,7.35,7.8
